property_type,place_with_parent_names,lat-lon,price,currency,surface_covered_in_m2
apartment,|Álvaro Obregón|Distrito Federal|México|,"19.355921,-99.180214",5876400,MXN,105
apartment,|Álvaro Obregón|Distrito Federal|México|,"19.341894,-99.224525",2969000,MXN,91
apartment,|Solidaridad|Quintana Roo|México|,"20.5138888,-87.2394444",340000,MXN,180
apartment,|Benito Juárez|Distrito Federal|México|,"19.373185,-99.151934",3750000,MXN,152
house,|Miguel Hidalgo|Distrito Federal|México|,"19.399689,-99.188522",550000,MXN,40
house,|Iztapalapa|Distrito Federal|México|,"19.323864,-99.055725",972000,MXN,57
apartment,|Benito Juárez|Distrito Federal|México|,"19.403561,-99.156308",4000000,MXN,102
store,|Benito Juárez|Quintana Roo|México|,"21.183158,-86.843106",1800000,MXN,155
apartment,|Cuauhtémoc|Distrito Federal|México|,"19.41498,-99.177444",3150000,MXN,80
apartment,|Tulum|Quintana Roo|México|,,150000,USD,93
apartment,|Miguel Hidalgo|Distrito Federal|México|,,11800000,MXN,223
apartment,|Benito Juárez|Distrito Federal|México|,"19.395268,-99.175265",7000000,MXN,110
house,|Álvaro Obregón|Distrito Federal|México|,,38000000,MXN,1200
house,|Benito Juárez|Quintana Roo|México|,"21.139086,-86.84964",4100000,MXN,350
house,|Tlalpan|Distrito Federal|México|,"19.2998407,-99.1927294",7500000,MXN,191
house,|Tabasco|Zacatecas|México|,"23.634501,-102.552788",780000,MXN,58
apartment,|Álvaro Obregón|Distrito Federal|México|,"19.368697,-99.208668",761172,MXN,90
apartment,|Cuauhtémoc|Distrito Federal|México|,"19.446313,-99.14006",405100,MXN,66
house,|Tláhuac|Distrito Federal|México|,"19.3116278,-99.0477689",1650000,MXN,170
apartment,|Cuajimalpa de Morelos|Distrito Federal|México|,"19.382275,-99.270241",5050000,MXN,0
apartment,|Benito Juárez|Distrito Federal|México|,"19.399815,-99.150806",2280000,MXN,80
apartment,|Cuauhtémoc|Distrito Federal|México|,"19.441234,-99.136622",1184000,MXN,58
house,|La Magdalena Contreras|Distrito Federal|México|,"19.313719,-99.231792",1970000,MXN,98
apartment,|Benito Juárez|Distrito Federal|México|,"19.392185,-99.135357",969437,MXN,70
apartment,|Benito Juárez|Distrito Federal|México|,"19.380644,-99.179176",2600000,MXN,82
house,|Azcapotzalco|Distrito Federal|México|,"19.464928,-99.180214",6850000,MXN,350
house,|Coyoacán|Distrito Federal|México|,,7900000,MXN,300
apartment,|Cuauhtémoc|Distrito Federal|México|,"19.436024,-99.15461",1050000,MXN,187
apartment,|Benito Juárez|Distrito Federal|México|,"19.384467,-99.135872",1860000,MXN,85
apartment,|Cuauhtémoc|Distrito Federal|México|,"23.634501,-102.552788",2816803,MXN,55
apartment,|Coyoacán|Distrito Federal|México|,"19.3246591,-99.140855",1800000,MXN,71
apartment,|Benito Juárez|Quintana Roo|México|,"21.170027,-86.819778",398000,USD,310
apartment,|Cuauhtémoc|Distrito Federal|México|,"19.448187,-99.161176",645000,MXN,60
house,|Venustiano Carranza|Distrito Federal|México|,"19.4356397539,-99.1176906602",1102365,MXN,98
house,|Benito Juárez|Quintana Roo|México|,"21.129547,-86.817017",400000,USD,400
apartment,|Miguel Hidalgo|Distrito Federal|México|,"19.444569,-99.168699",888898,MXN,59
apartment,|Miguel Hidalgo|Distrito Federal|México|,"19.457982,-99.19269",905000,MXN,70
house,|Cuajimalpa de Morelos|Distrito Federal|México|,"19.390415,-99.254997",6500000,USD,1293
house,|Coyoacán|Distrito Federal|México|,,3100000,MXN,120
house,|Solidaridad|Quintana Roo|México|,,650000,USD,290
apartment,|Cuauhtémoc|Distrito Federal|México|,"19.446829,-99.159454",992923,MXN,60
apartment,|Cuajimalpa de Morelos|Distrito Federal|México|,"19.3499358,-99.2906864",2900000,MXN,78
apartment,|Iztacalco|Distrito Federal|México|,"19.412097,-99.073245",750000,MXN,60
apartment,|Cuajimalpa de Morelos|Distrito Federal|México|,"19.392937,-99.263313",592358,USD,165
apartment,|Benito Juárez|Distrito Federal|México|,"19.384068,-99.167882",4300000,MXN,80
apartment,|Venustiano Carranza|Distrito Federal|México|,"19.439759,-99.1047",970000,MXN,60
apartment,|Cuajimalpa de Morelos|Distrito Federal|México|,"19.36326,-99.278958",11000000,MXN,260
house,|Gustavo A. Madero|Distrito Federal|México|,,,,0
house,|Azcapotzalco|Distrito Federal|México|,"19.4731507,-99.1872093",4700000,MXN,230
house,|Coyoacán|Distrito Federal|México|,"19.338696,-99.119802",3550000,MXN,138
apartment,|Cuauhtémoc|Distrito Federal|México|,"19.430132,-99.169144",8350000,MXN,147
apartment,|Cuauhtémoc|Distrito Federal|México|,"19.412142,-99.146127",850000,MXN,75
apartment,|Benito Juárez|Distrito Federal|México|,"23.634501,-102.552788",1771066,MXN,60
apartment,|Miguel Hidalgo|Distrito Federal|México|,,14000000,MXN,290
apartment,|Benito Juárez|Distrito Federal|México|,"19.396593,-99.133163",8500000,MXN,200
house,|Tlalpan|Distrito Federal|México|,"19.277895,-99.228172",940000,MXN,100
house,|Iztapalapa|Distrito Federal|México|,"19.325608,-99.06112",972000,MXN,57
apartment,|Álvaro Obregón|Distrito Federal|México|,"19.3390684,-99.2359508",3340700,MXN,
house,|Coyoacán|Distrito Federal|México|,"19.328833,-99.133163",3100000,MXN,230
house,|Cuauhtémoc|Distrito Federal|México|,"19.43036,-99.170346",5500000,MXN,220
house,|Miguel Hidalgo|Distrito Federal|México|,"19.409989,-99.185975",9495123,MXN,307
apartment,|Benito Juárez|Distrito Federal|México|,"19.35782,-99.149406",1007708,MXN,80
apartment,|Iztacalco|Distrito Federal|México|,"19.392349,-99.07093",1290000,MXN,63
apartment,|Benito Juárez|Quintana Roo|México|,,1300000,MXN,90
apartment,|Cuauhtémoc|Distrito Federal|México|,"19.439253,-99.163605",1099000,MXN,48
apartment,|Tulum|Quintana Roo|México|,"20.201796,-87.451395",390000,USD,311
house,|Xochimilco|Distrito Federal|México|,"19.244534,-99.102668",910000,MXN,188
apartment,|Playa del Carmen|Solidaridad|Quintana Roo|México|,"20.627402,-87.077502",209000,USD,121
apartment,|Benito Juárez|Distrito Federal|México|,"19.39365,-99.14769",2992300,MXN,75
apartment,|Gustavo A. Madero|Distrito Federal|México|,"19.527836,-99.169827",652679,MXN,50
apartment,|Benito Juárez|Distrito Federal|México|,"19.403334,-99.157755",2500000,MXN,129
apartment,|La Magdalena Contreras|Distrito Federal|México|,"19.306255,-99.234777",800000,MXN,57
apartment,|Xochimilco|Distrito Federal|México|,"19.264442,-99.124863",890000,MXN,78
house,|Álvaro Obregón|Distrito Federal|México|,"19.38017,-99.245751",1000000,MXN,96
apartment,|Benito Juárez|Distrito Federal|México|,"19.394073,-99.153915",4850000,MXN,0
apartment,|Benito Juárez|Quintana Roo|México|,"21.1637632294,-86.8070280868",8760000,MXN,192
apartment,|Tlalpan|Distrito Federal|México|,"19.275206,-99.218292",6580000,MXN,160
apartment,|Benito Juárez|Distrito Federal|México|,"19.400785,-99.147419",1004878,MXN,85
apartment,|Benito Juárez|Distrito Federal|México|,"19.392025,-99.135302",1480000,MXN,75
apartment,|Miguel Hidalgo|Distrito Federal|México|,"19.453697,-99.180085",1000000,MXN,68
house,|Cuauhtémoc|Distrito Federal|México|,"19.4392246682,-99.1584244743",2250000,MXN,300
apartment,|Iztapalapa|Distrito Federal|México|,"19.314895,-99.09423",918572,MXN,75
apartment,|Solidaridad|Quintana Roo|México|,"20.6456,-87.060983",250000,USD,78
apartment,|Benito Juárez|Distrito Federal|México|,"19.381591,-99.165397",5680000,MXN,141
apartment,|Tulum|Quintana Roo|México|,"20.209438,-87.467918",435540,USD,240
house,|Coyoacán|Distrito Federal|México|,"19.31782,-99.132469",5450000,MXN,391
house,|Playa del Carmen|Solidaridad|Quintana Roo|México|,,2700000,MXN,172
apartment,|Coyoacán|Distrito Federal|México|,"23.634501,-102.552788",707000,MXN,68
apartment,|Iztacalco|Distrito Federal|México|,"19.400097,-99.122093",1419000,MXN,44
house,|Coyoacán|Distrito Federal|México|,"19.353813,-99.163605",12500000,MXN,356
house,|Cuajimalpa de Morelos|Distrito Federal|México|,"19.364245,-99.302638",1200000,MXN,180
house,|Álvaro Obregón|Distrito Federal|México|,"19.377748,-99.222572",16670000,MXN,1000
apartment,|Venustiano Carranza|Distrito Federal|México|,"19.414261,-99.104118",1280000,MXN,65
apartment,|Tláhuac|Distrito Federal|México|,"19.3029619922,-99.0406322479",590000,MXN,50
apartment,|Benito Juárez|Distrito Federal|México|,"19.392032,-99.142755",1250000,MXN,38
house,|Benito Juárez|Quintana Roo|México|,"21.139641,-86.879738",670000,MXN,100
apartment,|Iztapalapa|Distrito Federal|México|,,580363,MXN,59
apartment,|Coyoacán|Distrito Federal|México|,"23.634501,-102.552788",921000,MXN,63
house,|Coyoacán|Distrito Federal|México|,"19.314902,-99.112504",1892667,MXN,183
house,|Gustavo A. Madero|Distrito Federal|México|,,6900000,MXN,430
house,|Xochimilco|Distrito Federal|México|,"19.283888,-99.107316",958642,MXN,220
house,|Tlalpan|Distrito Federal|México|,"19.298899,-99.208048",3930000,MXN,300
apartment,|Benito Juárez|Distrito Federal|México|,"23.634501,-102.552788",706090,MXN,85
apartment,|Cuauhtémoc|Distrito Federal|México|,"19.458118,-99.125557",959377,MXN,60
apartment,|Cuauhtémoc|Distrito Federal|México|,"19.407816,-99.129707",1060000,MXN,53
house,|Tlalpan|Distrito Federal|México|,"19.302141,-99.129356",2080000,MXN,190
house,|Benito Juárez|Quintana Roo|México|,"21.1855951,-86.8253327",119000,USD,120
house,|Álvaro Obregón|Distrito Federal|México|,"19.343003,-99.223279",1387842,MXN,400
apartment,|Iztapalapa|Distrito Federal|México|,"19.369418,-99.007392",504050,MXN,57
apartment,|Benito Juárez|Distrito Federal|México|,"19.394965,-99.181702",1310000,MXN,75
apartment,|Álvaro Obregón|Distrito Federal|México|,,4500000,MXN,250
apartment,|Cuauhtémoc|Distrito Federal|México|,"19.408904,-99.174556",2029333,MXN,105
apartment,|Solidaridad|Quintana Roo|México|,"20.63244,-87.072806",305000,USD,174
apartment,|Gustavo A. Madero|Distrito Federal|México|,"19.469689,-99.085457",900000,MXN,79
house,|Tlalpan|Distrito Federal|México|,"19.2949213,-99.1592248",5600000,MXN,
house,|Gustavo A. Madero|Distrito Federal|México|,"19.491145,-99.094192",1557380,MXN,218
house,|Álvaro Obregón|Distrito Federal|México|,"19.346523,-99.191292",2330000,MXN,120
house,|La Magdalena Contreras|Distrito Federal|México|,"19.313719,-99.231792",1970000,MXN,195
apartment,|Álvaro Obregón|Distrito Federal|México|,"19.341894,-99.224525",3000000,MXN,82
apartment,|Miguel Hidalgo|Distrito Federal|México|,"19.4340879,-99.2005149",1006200,USD,
apartment,|Benito Juárez|Distrito Federal|México|,"19.39365,-99.14769",4436000,MXN,114
house,|Benito Juárez|Distrito Federal|México|,"19.380273,-99.155793",4991000,MXN,175
house,|Benito Juárez|Distrito Federal|México|,"19.38265,-99.149463",13125000,MXN,133
apartment,|Miguel Hidalgo|Distrito Federal|México|,"19.399689,-99.188522",550000,MXN,92
house,|Gustavo A. Madero|Distrito Federal|México|,"19.467705,-99.070302",2058000,MXN,220
apartment,|Benito Juárez|Distrito Federal|México|,"19.36269,-99.150565",1260000,MXN,68
apartment,|Benito Juárez|Distrito Federal|México|,"19.367025,-99.170349",3150000,MXN,90
apartment,|Cuauhtémoc|Distrito Federal|México|,,4000000,MXN,80
apartment,|Venustiano Carranza|Distrito Federal|México|,"19.4306069,-99.0949899",2178758,MXN,60
house,|Coyoacán|Distrito Federal|México|,"19.352166,-99.131698",3858000,MXN,232
house,|Benito Juárez|Quintana Roo|México|,"21.1088087151,-86.8530794978",6000000,MXN,450
apartment,|Iztacalco|Distrito Federal|México|,"19.3948036,-99.0976808",400000,MXN,40
house,|Gustavo A. Madero|Distrito Federal|México|,"19.46731,-99.133163",,,0
store,|Solidaridad|Quintana Roo|México|,"20.614861401,-87.0930056625",94000,USD,38
apartment,|Álvaro Obregón|Distrito Federal|México|,"19.362027,-99.19464",995000,MXN,69
apartment,|Solidaridad|Quintana Roo|México|,"20.5138888,-87.2394444",215000,USD,119
apartment,|Venustiano Carranza|Distrito Federal|México|,"19.428152,-99.106194",1275000,MXN,68
apartment,|Xochimilco|Distrito Federal|México|,"19.263022,-99.119657",784800,MXN,50
apartment,|Azcapotzalco|Distrito Federal|México|,"19.472155,-99.161186",1785000,MXN,65
apartment,|Benito Juárez|Distrito Federal|México|,"19.383915,-99.173846",2438138,MXN,80
apartment,|Cuajimalpa de Morelos|Distrito Federal|México|,"19.355751,-99.299347",1915000,MXN,80
apartment,|Iztapalapa|Distrito Federal|México|,"19.345893,-99.067395",968000,MXN,56
apartment,|Iztacalco|Distrito Federal|México|,"19.410307,-99.065399",820000,MXN,50
house,|Iztapalapa|Distrito Federal|México|,"19.38345,-99.031827",1254813,MXN,70
apartment,|Cuauhtémoc|Distrito Federal|México|,"19.407187,-99.172405",4122900,MXN,91
apartment,|Benito Juárez|Distrito Federal|México|,"19.399649,-99.165891",3265240,MXN,80
house,|Solidaridad|Quintana Roo|México|,"20.6485929,-87.0599282",439000,USD,220
apartment,|Benito Juárez|Distrito Federal|México|,"19.372684,-99.183678",2700000,MXN,55
house,|Azcapotzalco|Distrito Federal|México|,,2036197,MXN,260
apartment,|Benito Juárez|Distrito Federal|México|,"19.372724,-99.137094",757000,MXN,60
apartment,|Benito Juárez|Quintana Roo|México|,"21.1295466,-86.8170132",250000,USD,124
apartment,|Venustiano Carranza|Distrito Federal|México|,"19.415783,-99.060391",585183,MXN,60
house,|Venustiano Carranza|Distrito Federal|México|,"19.436974,-99.094087",3900000,MXN,260
apartment,|Benito Juárez|Distrito Federal|México|,"23.634501,-102.552788",1964500,MXN,68
house,|Coyoacán|Distrito Federal|México|,"19.3395,-99.172601",19800000,MXN,1750
apartment,|Benito Juárez|Distrito Federal|México|,"19.39932,-99.154999",1302000,MXN,80
apartment,|Miguel Hidalgo|Distrito Federal|México|,"19.444688,-99.16605",675742,MXN,52
house,|Cuajimalpa de Morelos|Distrito Federal|México|,"19.3451338989,-99.2793830484",2025000,MXN,120
apartment,|Benito Juárez|Distrito Federal|México|,"19.383952,-99.160229",3305220,MXN,70
house,|Playa del Carmen|Solidaridad|Quintana Roo|México|,"20.6518009987,-87.0750874251",3195000,MXN,
house,|Azcapotzalco|Distrito Federal|México|,"19.476394,-99.208228",2951000,MXN,260
house,|Benito Juárez|Distrito Federal|México|,"19.363284,-99.172349",4260000,MXN,270
house,|Benito Juárez|Distrito Federal|México|,"19.37161,-99.189175",3010000,MXN,70
house,|Álvaro Obregón|Distrito Federal|México|,"19.346742,-99.205309",4335000,MXN,120
apartment,|Miguel Hidalgo|Distrito Federal|México|,,,,152
apartment,|Iztacalco|Distrito Federal|México|,"19.402386,-99.069638",628600,MXN,65
apartment,|Cuauhtémoc|Distrito Federal|México|,"19.462598,-99.131469",630000,MXN,65
house,|Álvaro Obregón|Distrito Federal|México|,"19.344201,-99.189162",17500000,MXN,600
apartment,|Azcapotzalco|Distrito Federal|México|,,2495970,MXN,140
apartment,|Tlalpan|Distrito Federal|México|,"19.282895,-99.166933",585126,MXN,110
apartment,|Miguel Hidalgo|Distrito Federal|México|,"19.4445021981,-99.1660007089",745000,MXN,52
apartment,|Cuajimalpa de Morelos|Distrito Federal|México|,,5900000,MXN,87
house,|Álvaro Obregón|Distrito Federal|México|,"19.340847,-99.22491",2153800,MXN,205
apartment,|Miguel Hidalgo|Distrito Federal|México|,"19.426458,-99.224007",5903333,MXN,1200
apartment,|Cuauhtémoc|Distrito Federal|México|,"19.4157341697,-99.155623791",6875000,MXN,116
house,|Benito Juárez|Distrito Federal|México|,"19.381407,-99.135302",1418190,MXN,200
apartment,|Azcapotzalco|Distrito Federal|México|,"19.464589,-99.183659",736666,MXN,68
apartment,|Benito Juárez|Distrito Federal|México|,"19.372713,-99.181832",4750000,MXN,100
apartment,|Miguel Hidalgo|Distrito Federal|México|,"19.401079,-99.24807",1100000,USD,420
apartment,|Iztacalco|Distrito Federal|México|,"19.404377,-99.076596",887800,MXN,50
house,|Benito Juárez|Quintana Roo|México|,"21.1109255848,-86.8388557434",5850000,MXN,302
apartment,|Tlalpan|Distrito Federal|México|,"19.275206,-99.218292",6580000,MXN,160
apartment,|Benito Juárez|Distrito Federal|México|,"19.377383,-99.144978",1425560,MXN,60
house,|Othón P. Blanco|Quintana Roo|México|,"18.510351,-88.283529",3600000,MXN,334
apartment,|Álvaro Obregón|Distrito Federal|México|,"19.359901,-99.189606",891000,MXN,60
apartment,|Benito Juárez|Distrito Federal|México|,"19.359984,-99.1580693",2900000,MXN,120
apartment,|Álvaro Obregón|Distrito Federal|México|,"19.334546,-99.207876",1174200,MXN,70
apartment,|Cuauhtémoc|Distrito Federal|México|,"19.452621,-99.154479",993000,MXN,60
house,|Gustavo A. Madero|Distrito Federal|México|,"19.523924,-99.151918",4500000,MXN,296
apartment,|Solidaridad|Quintana Roo|México|,"20.503029,-87.222649",365000,USD,175
apartment,|Miguel Hidalgo|Distrito Federal|México|,,1350000,USD,475
house,|Tlalpan|Distrito Federal|México|,"19.28247,-99.211197",4200000,MXN,298
apartment,|Iztapalapa|Distrito Federal|México|,"19.375983,-99.017354",709000,MXN,56
apartment,|Iztapalapa|Distrito Federal|México|,"19.318989,-99.094437",2500000,MXN,90
apartment,|Solidaridad|Quintana Roo|México|,"20.6323624968,-87.0735168534",199000,USD,52
apartment,|Benito Juárez|Quintana Roo|México|,"21.1130054,-86.767053",420000,USD,239
house,|Coyoacán|Distrito Federal|México|,,360735,MXN,70
apartment,|Cuajimalpa de Morelos|Distrito Federal|México|,"19.361719,-99.283409",750000,USD,280
house,|Miguel Hidalgo|Distrito Federal|México|,"19.3981537,-99.2384775",700000,USD,400
apartment,|Álvaro Obregón|Distrito Federal|México|,"19.3757,-99.196831",1217687,MXN,95
house,|Xochimilco|Distrito Federal|México|,"19.275725,-99.129684",5800000,MXN,184
house,|Tlalpan|Distrito Federal|México|,"19.281248,-99.18035",1971725,MXN,132
apartment,|Benito Juárez|Distrito Federal|México|,,3016000,MXN,
house,|Benito Juárez|Quintana Roo|México|,"21.1136543,-86.8414847",4800000,MXN,289
apartment,|Tlalpan|Distrito Federal|México|,"19.31534,-99.222755",2100000,MXN,100
apartment,|Álvaro Obregón|Distrito Federal|México|,"19.366866,-99.221296",947000,MXN,85
apartment,|Álvaro Obregón|Distrito Federal|México|,,5034600,MXN,76
apartment,|Playa del Carmen|Solidaridad|Quintana Roo|México|,"20.6295586,-87.0738851",6500000,MXN,230
apartment,|Miguel Hidalgo|Distrito Federal|México|,"19.440549,-99.168493",662000,MXN,54
apartment,|Benito Juárez|Distrito Federal|México|,"19.381729,-99.164986",8300000,MXN,230
apartment,|Iztacalco|Distrito Federal|México|,"19.410307,-99.065399",1700000,MXN,64
house,|Benito Juárez|Distrito Federal|México|,"19.377089,-99.181302",2886000,MXN,164
apartment,|Benito Juárez|Distrito Federal|México|,"19.375412,-99.144234",2388383,MXN,64
apartment,|Benito Juárez|Distrito Federal|México|,"19.388044,-99.185753",1659700,MXN,86
house,|Gustavo A. Madero|Distrito Federal|México|,"19.4731247,-99.0817321",1200000,MXN,75
apartment,|Cuauhtémoc|Distrito Federal|México|,"19.416151,-99.147042",1150000,MXN,53
apartment,|Miguel Hidalgo|Distrito Federal|México|,"19.430456,-99.1889121",11600000,MXN,247
apartment,|Iztapalapa|Distrito Federal|México|,"19.378321,-99.102702",999850,MXN,65
